date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:53:38	120/120	---M--	200	added ('OK')	image/png	date:Wed,%2028%20Feb%202024%2010:18:21%20GMT	https://fitrate.com.pl/wp-content/plugins/wp-user-frontend/assets/css/images/ui-bg_glass_55_fbf9ee_1x400.png	C:/Moje%20Portfolio/Portfolio_FitRate2/fitrate.com.pl/wp-content/plugins/wp-user-frontend/assets/css/images/ui-bg_glass_55_fbf9ee_1x400.png	(from https://fitrate.com.pl/wp-content/cache/wpfc-minified/frov4tvs/4ona.css)
18:53:38	316/316	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2019%20Jun%202025%2016:53:38%20GMT	http://fitrate.com.pl/wp-content/plugins/wp-user-frontend/assets/css/images/ui-bg_glass_95_fef1ec_1x400.png	C:/Moje%20Portfolio/Portfolio_FitRate2/fitrate.com.pl/wp-content/plugins/wp-user-frontend/assets/css/images/ui-bg_glass_95_fef1ec_1x400.png	(from https://fitrate.com.pl/wp-content/cache/wpfc-minified/frov4tvs/4ona.css)
18:53:39	149/149	---M--	200	added ('OK')	image/png	date:Wed,%2028%20Feb%202024%2010:18:21%20GMT	https://fitrate.com.pl/wp-content/plugins/wp-user-frontend/assets/css/images/ui-bg_glass_95_fef1ec_1x400.png	C:/Moje%20Portfolio/Portfolio_FitRate2/fitrate.com.pl/wp-content/plugins/wp-user-frontend/assets/css/images/ui-bg_glass_95_fef1ec_1x400.png	(from https://fitrate.com.pl/wp-content/cache/wpfc-minified/frov4tvs/4ona.css)
18:53:39	312/312	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2019%20Jun%202025%2016:53:39%20GMT	http://fitrate.com.pl/wp-content/plugins/wp-user-frontend/assets/css/images/ui-icons_222222_256x240.png	C:/Moje%20Portfolio/Portfolio_FitRate2/fitrate.com.pl/wp-content/plugins/wp-user-frontend/assets/css/images/ui-icons_222222_256x240.png	(from https://fitrate.com.pl/wp-content/cache/wpfc-minified/frov4tvs/4ona.css)
18:53:39	4369/4369	---M--	200	added ('OK')	image/png	date:Wed,%2028%20Feb%202024%2010:18:21%20GMT	https://fitrate.com.pl/wp-content/plugins/wp-user-frontend/assets/css/images/ui-icons_222222_256x240.png	C:/Moje%20Portfolio/Portfolio_FitRate2/fitrate.com.pl/wp-content/plugins/wp-user-frontend/assets/css/images/ui-icons_222222_256x240.png	(from https://fitrate.com.pl/wp-content/cache/wpfc-minified/frov4tvs/4ona.css)
18:53:39	312/312	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2019%20Jun%202025%2016:53:39%20GMT	http://fitrate.com.pl/wp-content/plugins/wp-user-frontend/assets/css/images/ui-icons_888888_256x240.png	C:/Moje%20Portfolio/Portfolio_FitRate2/fitrate.com.pl/wp-content/plugins/wp-user-frontend/assets/css/images/ui-icons_888888_256x240.png	(from https://fitrate.com.pl/wp-content/cache/wpfc-minified/frov4tvs/4ona.css)
18:53:40	4369/4369	---M--	200	added ('OK')	image/png	date:Wed,%2028%20Feb%202024%2010:18:21%20GMT	https://fitrate.com.pl/wp-content/plugins/wp-user-frontend/assets/css/images/ui-icons_888888_256x240.png	C:/Moje%20Portfolio/Portfolio_FitRate2/fitrate.com.pl/wp-content/plugins/wp-user-frontend/assets/css/images/ui-icons_888888_256x240.png	(from https://fitrate.com.pl/wp-content/cache/wpfc-minified/frov4tvs/4ona.css)
18:53:40	312/312	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2019%20Jun%202025%2016:53:40%20GMT	http://fitrate.com.pl/wp-content/plugins/wp-user-frontend/assets/css/images/ui-icons_454545_256x240.png	C:/Moje%20Portfolio/Portfolio_FitRate2/fitrate.com.pl/wp-content/plugins/wp-user-frontend/assets/css/images/ui-icons_454545_256x240.png	(from https://fitrate.com.pl/wp-content/cache/wpfc-minified/frov4tvs/4ona.css)
18:53:40	4369/4369	---M--	200	added ('OK')	image/png	date:Wed,%2028%20Feb%202024%2010:18:21%20GMT	https://fitrate.com.pl/wp-content/plugins/wp-user-frontend/assets/css/images/ui-icons_454545_256x240.png	C:/Moje%20Portfolio/Portfolio_FitRate2/fitrate.com.pl/wp-content/plugins/wp-user-frontend/assets/css/images/ui-icons_454545_256x240.png	(from https://fitrate.com.pl/wp-content/cache/wpfc-minified/frov4tvs/4ona.css)
18:53:40	312/312	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2019%20Jun%202025%2016:53:40%20GMT	http://fitrate.com.pl/wp-content/plugins/wp-user-frontend/assets/css/images/ui-icons_2e83ff_256x240.png	C:/Moje%20Portfolio/Portfolio_FitRate2/fitrate.com.pl/wp-content/plugins/wp-user-frontend/assets/css/images/ui-icons_2e83ff_256x240.png	(from https://fitrate.com.pl/wp-content/cache/wpfc-minified/frov4tvs/4ona.css)
18:53:41	4369/4369	---M--	200	added ('OK')	image/png	date:Wed,%2028%20Feb%202024%2010:18:21%20GMT	https://fitrate.com.pl/wp-content/plugins/wp-user-frontend/assets/css/images/ui-icons_2e83ff_256x240.png	C:/Moje%20Portfolio/Portfolio_FitRate2/fitrate.com.pl/wp-content/plugins/wp-user-frontend/assets/css/images/ui-icons_2e83ff_256x240.png	(from https://fitrate.com.pl/wp-content/cache/wpfc-minified/frov4tvs/4ona.css)
18:53:41	312/312	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2019%20Jun%202025%2016:53:41%20GMT	http://fitrate.com.pl/wp-content/plugins/wp-user-frontend/assets/css/images/ui-icons_cd0a0a_256x240.png	C:/Moje%20Portfolio/Portfolio_FitRate2/fitrate.com.pl/wp-content/plugins/wp-user-frontend/assets/css/images/ui-icons_cd0a0a_256x240.png	(from https://fitrate.com.pl/wp-content/cache/wpfc-minified/frov4tvs/4ona.css)
18:53:41	4369/4369	---M--	200	added ('OK')	image/png	date:Wed,%2028%20Feb%202024%2010:18:21%20GMT	https://fitrate.com.pl/wp-content/plugins/wp-user-frontend/assets/css/images/ui-icons_cd0a0a_256x240.png	C:/Moje%20Portfolio/Portfolio_FitRate2/fitrate.com.pl/wp-content/plugins/wp-user-frontend/assets/css/images/ui-icons_cd0a0a_256x240.png	(from https://fitrate.com.pl/wp-content/cache/wpfc-minified/frov4tvs/4ona.css)
18:53:41	315/315	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2019%20Jun%202025%2016:53:41%20GMT	http://fitrate.com.pl/wp-content/plugins/wp-user-frontend/assets/css/images/ui-bg_flat_0_ffffff_40x100.png	C:/Moje%20Portfolio/Portfolio_FitRate2/fitrate.com.pl/wp-content/plugins/wp-user-frontend/assets/css/images/ui-bg_flat_0_ffffff_40x100.png	(from https://fitrate.com.pl/wp-content/cache/wpfc-minified/frov4tvs/4ona.css)
18:53:41	178/178	---M--	200	added ('OK')	image/png	date:Wed,%2028%20Feb%202024%2010:18:21%20GMT	https://fitrate.com.pl/wp-content/plugins/wp-user-frontend/assets/css/images/ui-bg_flat_0_ffffff_40x100.png	C:/Moje%20Portfolio/Portfolio_FitRate2/fitrate.com.pl/wp-content/plugins/wp-user-frontend/assets/css/images/ui-bg_flat_0_ffffff_40x100.png	(from https://fitrate.com.pl/wp-content/cache/wpfc-minified/frov4tvs/4ona.css)
18:53:42	315/315	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2019%20Jun%202025%2016:53:42%20GMT	http://fitrate.com.pl/wp-content/plugins/wp-user-frontend/assets/css/images/ui-bg_flat_0_aaaaaa_40x100.png	C:/Moje%20Portfolio/Portfolio_FitRate2/fitrate.com.pl/wp-content/plugins/wp-user-frontend/assets/css/images/ui-bg_flat_0_aaaaaa_40x100.png	(from https://fitrate.com.pl/wp-content/cache/wpfc-minified/frov4tvs/4ona.css)
18:53:42	180/180	---M--	200	added ('OK')	image/png	date:Wed,%2028%20Feb%202024%2010:18:21%20GMT	https://fitrate.com.pl/wp-content/plugins/wp-user-frontend/assets/css/images/ui-bg_flat_0_aaaaaa_40x100.png	C:/Moje%20Portfolio/Portfolio_FitRate2/fitrate.com.pl/wp-content/plugins/wp-user-frontend/assets/css/images/ui-bg_flat_0_aaaaaa_40x100.png	(from https://fitrate.com.pl/wp-content/cache/wpfc-minified/frov4tvs/4ona.css)
18:53:42	289/289	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2019%20Jun%202025%2016:53:42%20GMT	http://fitrate.com.pl/wp-content/plugins/master-addons/assets/images/symbols.svg	C:/Moje%20Portfolio/Portfolio_FitRate2/fitrate.com.pl/wp-content/plugins/master-addons/assets/images/symbols.svg	(from https://fitrate.com.pl/wp-content/cache/wpfc-minified/frov4tvs/4ona.css)
18:53:42	35726/35726	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2029%20May%202024%2021:14:45%20GMT	https://fitrate.com.pl/wp-content/plugins/master-addons/assets/images/symbols.svg	C:/Moje%20Portfolio/Portfolio_FitRate2/fitrate.com.pl/wp-content/plugins/master-addons/assets/images/symbols.svg	(from https://fitrate.com.pl/wp-content/cache/wpfc-minified/frov4tvs/4ona.css)
18:53:43	320/320	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2019%20Jun%202025%2016:53:43%20GMT	http://fitrate.com.pl/wp-content/plugins/ultimate-member/assets/libs/legacy/fonticons/font/ionicons.eot?v=2.0.0	C:/Moje%20Portfolio/Portfolio_FitRate2/fitrate.com.pl/wp-content/plugins/ultimate-member/assets/libs/legacy/fonticons/font/ionicons28b5.eot	(from https://fitrate.com.pl/wp-content/cache/wpfc-minified/frov4tvs/4ona.css)
18:53:44	331/331	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2019%20Jun%202025%2016:53:43%20GMT	http://fitrate.com.pl/wp-content/plugins/ultimate-member/assets/libs/legacy/fonticons/font/fontawesome-webfont.eot?v=4.2.0	C:/Moje%20Portfolio/Portfolio_FitRate2/fitrate.com.pl/wp-content/plugins/ultimate-member/assets/libs/legacy/fonticons/font/fontawesome-webfont78ce.eot	(from https://fitrate.com.pl/wp-content/cache/wpfc-minified/frov4tvs/4ona.css)
18:53:44	121036/121036	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2029%20May%202024%2021:12:10%20GMT	https://fitrate.com.pl/wp-content/plugins/ultimate-member/assets/libs/legacy/fonticons/font/ionicons.eot?v=2.0.0	C:/Moje%20Portfolio/Portfolio_FitRate2/fitrate.com.pl/wp-content/plugins/ultimate-member/assets/libs/legacy/fonticons/font/ionicons28b5.eot	(from https://fitrate.com.pl/wp-content/cache/wpfc-minified/frov4tvs/4ona.css)
18:53:46	311/311	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2019%20Jun%202025%2016:53:44%20GMT	http://fitrate.com.pl/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot	C:/Moje%20Portfolio/Portfolio_FitRate2/fitrate.com.pl/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot	(from https://fitrate.com.pl/wp-content/cache/wpfc-minified/lkwsjyb3/ab0x.css)
18:53:46	165742/165742	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2029%20May%202024%2021:12:10%20GMT	https://fitrate.com.pl/wp-content/plugins/ultimate-member/assets/libs/legacy/fonticons/font/fontawesome-webfont.eot?v=4.2.0	C:/Moje%20Portfolio/Portfolio_FitRate2/fitrate.com.pl/wp-content/plugins/ultimate-member/assets/libs/legacy/fonticons/font/fontawesome-webfont78ce.eot	(from https://fitrate.com.pl/wp-content/cache/wpfc-minified/frov4tvs/4ona.css)
18:53:46	34034/34034	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2029%20May%202024%2021:10:57%20GMT	https://fitrate.com.pl/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot	C:/Moje%20Portfolio/Portfolio_FitRate2/fitrate.com.pl/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot	(from https://fitrate.com.pl/wp-content/cache/wpfc-minified/lkwsjyb3/ab0x.css)
18:53:47	279/279	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2019%20Jun%202025%2016:53:46%20GMT	http://fitrate.com.pl/wp-content/cache/wpfc-minified/q7djayai/4omr.css	C:/Moje%20Portfolio/Portfolio_FitRate2/fitrate.com.pl/wp-content/cache/wpfc-minified/q7djayai/4omr.css	(from https://fitrate.com.pl/dodaj-przepis/)
18:53:49	279/279	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2019%20Jun%202025%2016:53:48%20GMT	http://fitrate.com.pl/wp-content/cache/wpfc-minified/f477f2a0/4ona.css	C:/Moje%20Portfolio/Portfolio_FitRate2/fitrate.com.pl/wp-content/cache/wpfc-minified/f477f2a0/4ona.css	(from https://fitrate.com.pl/dodaj-przepis/)
18:53:49	531539/531539	---MCZ	200	added ('OK')	text/css	date:Wed,%2029%20May%202024%2021:21:17%20GMT	https://fitrate.com.pl/wp-content/cache/wpfc-minified/q7djayai/4omr.css	C:/Moje%20Portfolio/Portfolio_FitRate2/fitrate.com.pl/wp-content/cache/wpfc-minified/q7djayai/4omr.css	(from https://fitrate.com.pl/dodaj-przepis/)
18:53:49	81711/81711	---M-Z	200	added ('OK')	text/css	date:Wed,%2029%20May%202024%2021:21:26%20GMT	https://fitrate.com.pl/wp-content/cache/wpfc-minified/f477f2a0/4ona.css	C:/Moje%20Portfolio/Portfolio_FitRate2/fitrate.com.pl/wp-content/cache/wpfc-minified/f477f2a0/4ona.css	(from https://fitrate.com.pl/dodaj-przepis/)
18:53:50	3435/3435	---MC-	200	added ('OK')	application/json	date:Thu,%2019%20Jun%202025%2016:53:50%20GMT	https://fitrate.com.pl/wp-json/wp/v2/pages/403	C:/Moje%20Portfolio/Portfolio_FitRate2/fitrate.com.pl/wp-json/wp/v2/pages/403.json	(from https://fitrate.com.pl/dodaj-przepis/)
18:53:51	2062/2062	---MC-	200	added ('OK')	application/json	date:Thu,%2019%20Jun%202025%2016:53:50%20GMT	https://fitrate.com.pl/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ffitrate.com.pl%2Fdodaj-przepis%2F	C:/Moje%20Portfolio/Portfolio_FitRate2/fitrate.com.pl/wp-json/oembed/1.0/embedee52.json	(from https://fitrate.com.pl/dodaj-przepis/)
18:53:51	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2019%20Jun%202025%2016:53:51%20GMT	https://fitrate.com.pl/?p=403	C:/Moje%20Portfolio/Portfolio_FitRate2/fitrate.com.pl/index23ea.html	(from https://fitrate.com.pl/dodaj-przepis/)
18:53:51	2207/2207	---M-Z	200	added ('OK')	text/xml	date:Thu,%2019%20Jun%202025%2016:53:51%20GMT	https://fitrate.com.pl/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ffitrate.com.pl%2Fdodaj-przepis%2F&format=xml	C:/Moje%20Portfolio/Portfolio_FitRate2/fitrate.com.pl/wp-json/oembed/1.0/embedeedb	(from https://fitrate.com.pl/dodaj-przepis/)
18:53:52	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2019%20Jun%202025%2016:53:52%20GMT	https://fitrate.com.pl/login	C:/Moje%20Portfolio/Portfolio_FitRate2/fitrate.com.pl/login	(from https://fitrate.com.pl/dodaj-przepis/)
18:53:52	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2019%20Jun%202025%2016:53:52%20GMT	https://fitrate.com.pl/register	C:/Moje%20Portfolio/Portfolio_FitRate2/fitrate.com.pl/register	(from https://fitrate.com.pl/dodaj-przepis/)
18:53:53	279/279	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2019%20Jun%202025%2016:53:53%20GMT	http://fitrate.com.pl/wp-content/cache/wpfc-minified/kc7naqth/4omr.css	C:/Moje%20Portfolio/Portfolio_FitRate2/fitrate.com.pl/wp-content/cache/wpfc-minified/kc7naqth/4omr.css	(from https://fitrate.com.pl/dodaj-przepis/)
18:53:53	95040/95040	---M-Z	200	added ('OK')	text/css	date:Wed,%2029%20May%202024%2021:21:17%20GMT	https://fitrate.com.pl/wp-content/cache/wpfc-minified/kc7naqth/4omr.css	C:/Moje%20Portfolio/Portfolio_FitRate2/fitrate.com.pl/wp-content/cache/wpfc-minified/kc7naqth/4omr.css	(from https://fitrate.com.pl/dodaj-przepis/)
18:53:53	6454/6454	---M-Z	200	added ('OK')	text/css	date:Thu,%2030%20May%202024%2004:31:21%20GMT	https://fitrate.com.pl/wp-content/uploads/elementor/css/post-444.css?ver=1717043481	C:/Moje%20Portfolio/Portfolio_FitRate2/fitrate.com.pl/wp-content/uploads/elementor/css/post-444f909.css	(from https://fitrate.com.pl/przepisy-2/)
18:53:54	18600/18600	---MC-	200	added ('OK')	application/json	date:Thu,%2019%20Jun%202025%2016:53:54%20GMT	https://fitrate.com.pl/wp-json/wp/v2/pages/444	C:/Moje%20Portfolio/Portfolio_FitRate2/fitrate.com.pl/wp-json/wp/v2/pages/444.json	(from https://fitrate.com.pl/przepisy-2/)
18:53:55	2041/2041	---MC-	200	added ('OK')	application/json	date:Thu,%2019%20Jun%202025%2016:53:55%20GMT	https://fitrate.com.pl/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ffitrate.com.pl%2Fprzepisy-2%2F	C:/Moje%20Portfolio/Portfolio_FitRate2/fitrate.com.pl/wp-json/oembed/1.0/embedb22b.json	(from https://fitrate.com.pl/przepisy-2/)
18:53:55	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2019%20Jun%202025%2016:53:55%20GMT	https://fitrate.com.pl/?p=444	C:/Moje%20Portfolio/Portfolio_FitRate2/fitrate.com.pl/indexb284.html	(from https://fitrate.com.pl/przepisy-2/)
18:53:55	2186/2186	---M-Z	200	added ('OK')	text/xml	date:Thu,%2019%20Jun%202025%2016:53:55%20GMT	https://fitrate.com.pl/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ffitrate.com.pl%2Fprzepisy-2%2F&format=xml	C:/Moje%20Portfolio/Portfolio_FitRate2/fitrate.com.pl/wp-json/oembed/1.0/embed8ba7	(from https://fitrate.com.pl/przepisy-2/)
18:53:56	3082/3082	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Aug%202023%2019:28:45%20GMT	https://fitrate.com.pl/wp-content/uploads/ultimatemember/2/profile_photo-190x190.jpg?1750349619	C:/Moje%20Portfolio/Portfolio_FitRate2/fitrate.com.pl/wp-content/uploads/ultimatemember/2/profile_photo-190x19066f5.jpg	(from https://fitrate.com.pl/przepisy-2/)
18:53:56	280/280	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2019%20Jun%202025%2016:53:56%20GMT	http://fitrate.com.pl/wp-content/cache/wpfc-minified/e4pg8rc7/87uf9.css	C:/Moje%20Portfolio/Portfolio_FitRate2/fitrate.com.pl/wp-content/cache/wpfc-minified/e4pg8rc7/87uf9.css	(from https://fitrate.com.pl/przepisy-2/)
18:53:57	180987/180987	---M-Z	200	added ('OK')	text/css	date:Tue,%2004%20Jun%202024%2001:49:39%20GMT	https://fitrate.com.pl/wp-content/cache/wpfc-minified/e4pg8rc7/87uf9.css	C:/Moje%20Portfolio/Portfolio_FitRate2/fitrate.com.pl/wp-content/cache/wpfc-minified/e4pg8rc7/87uf9.css	(from https://fitrate.com.pl/przepisy-2/)
18:53:57	7832/7832	---M-Z	200	added ('OK')	text/css	date:Thu,%2030%20May%202024%2010:26:16%20GMT	https://fitrate.com.pl/wp-content/uploads/elementor/css/post-994.css?ver=1717064776	C:/Moje%20Portfolio/Portfolio_FitRate2/fitrate.com.pl/wp-content/uploads/elementor/css/post-9941753.css	(from https://fitrate.com.pl/potrawy/)
18:53:57	280/280	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2019%20Jun%202025%2016:53:57%20GMT	http://fitrate.com.pl/wp-content/cache/wpfc-minified/mc2erbqn/8ecvs.css	C:/Moje%20Portfolio/Portfolio_FitRate2/fitrate.com.pl/wp-content/cache/wpfc-minified/mc2erbqn/8ecvs.css	(from https://fitrate.com.pl/potrawy/)
18:53:57	83489/83489	---M-Z	200	added ('OK')	text/css	date:Tue,%2004%20Jun%202024%2006:48:28%20GMT	https://fitrate.com.pl/wp-content/cache/wpfc-minified/mc2erbqn/8ecvs.css	C:/Moje%20Portfolio/Portfolio_FitRate2/fitrate.com.pl/wp-content/cache/wpfc-minified/mc2erbqn/8ecvs.css	(from https://fitrate.com.pl/potrawy/)
18:53:58	22404/22404	---MC-	200	added ('OK')	application/json	date:Thu,%2019%20Jun%202025%2016:53:58%20GMT	https://fitrate.com.pl/wp-json/wp/v2/pages/994	C:/Moje%20Portfolio/Portfolio_FitRate2/fitrate.com.pl/wp-json/wp/v2/pages/994.json	(from https://fitrate.com.pl/potrawy/)
18:53:59	2032/2032	---MC-	200	added ('OK')	application/json	date:Thu,%2019%20Jun%202025%2016:53:58%20GMT	https://fitrate.com.pl/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ffitrate.com.pl%2Fpotrawy%2F	C:/Moje%20Portfolio/Portfolio_FitRate2/fitrate.com.pl/wp-json/oembed/1.0/embed5a69.json	(from https://fitrate.com.pl/potrawy/)
18:53:59	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2019%20Jun%202025%2016:53:59%20GMT	https://fitrate.com.pl/?p=994	C:/Moje%20Portfolio/Portfolio_FitRate2/fitrate.com.pl/index2132.html	(from https://fitrate.com.pl/potrawy/)
18:53:59	2177/2177	---M-Z	200	added ('OK')	text/xml	date:Thu,%2019%20Jun%202025%2016:53:59%20GMT	https://fitrate.com.pl/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ffitrate.com.pl%2Fpotrawy%2F&format=xml	C:/Moje%20Portfolio/Portfolio_FitRate2/fitrate.com.pl/wp-json/oembed/1.0/embed39ba	(from https://fitrate.com.pl/potrawy/)
18:54:00	6465/6465	---M-Z	200	added ('OK')	text/css	date:Thu,%2030%20May%202024%2008:11:06%20GMT	https://fitrate.com.pl/wp-content/uploads/elementor/css/post-385.css?ver=1717056666	C:/Moje%20Portfolio/Portfolio_FitRate2/fitrate.com.pl/wp-content/uploads/elementor/css/post-3850fcd.css	(from https://fitrate.com.pl/owsianki/)
18:54:00	11383/11383	---MC-	200	added ('OK')	application/json	date:Thu,%2019%20Jun%202025%2016:54:00%20GMT	https://fitrate.com.pl/wp-json/wp/v2/pages/385	C:/Moje%20Portfolio/Portfolio_FitRate2/fitrate.com.pl/wp-json/wp/v2/pages/385.json	(from https://fitrate.com.pl/owsianki/)
18:54:01	2037/2037	---MC-	200	added ('OK')	application/json	date:Thu,%2019%20Jun%202025%2016:54:01%20GMT	https://fitrate.com.pl/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ffitrate.com.pl%2Fowsianki%2F	C:/Moje%20Portfolio/Portfolio_FitRate2/fitrate.com.pl/wp-json/oembed/1.0/embed6435.json	(from https://fitrate.com.pl/owsianki/)
18:54:01	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2019%20Jun%202025%2016:54:01%20GMT	https://fitrate.com.pl/?p=385	C:/Moje%20Portfolio/Portfolio_FitRate2/fitrate.com.pl/indexf1ac.html	(from https://fitrate.com.pl/owsianki/)
18:54:02	2182/2182	---M-Z	200	added ('OK')	text/xml	date:Thu,%2019%20Jun%202025%2016:54:02%20GMT	https://fitrate.com.pl/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ffitrate.com.pl%2Fowsianki%2F&format=xml	C:/Moje%20Portfolio/Portfolio_FitRate2/fitrate.com.pl/wp-json/oembed/1.0/embedbec1	(from https://fitrate.com.pl/owsianki/)
18:54:02	6354/6354	---M-Z	200	added ('OK')	text/css	date:Tue,%2004%20Jun%202024%2001:49:39%20GMT	https://fitrate.com.pl/wp-content/uploads/elementor/css/post-996.css?ver=1717465779	C:/Moje%20Portfolio/Portfolio_FitRate2/fitrate.com.pl/wp-content/uploads/elementor/css/post-996a5b1.css	(from https://fitrate.com.pl/koktajle/)
18:54:03	11311/11311	---MC-	200	added ('OK')	application/json	date:Thu,%2019%20Jun%202025%2016:54:03%20GMT	https://fitrate.com.pl/wp-json/wp/v2/pages/996	C:/Moje%20Portfolio/Portfolio_FitRate2/fitrate.com.pl/wp-json/wp/v2/pages/996.json	(from https://fitrate.com.pl/koktajle/)
18:54:04	2037/2037	---MC-	200	added ('OK')	application/json	date:Thu,%2019%20Jun%202025%2016:54:04%20GMT	https://fitrate.com.pl/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ffitrate.com.pl%2Fkoktajle%2F	C:/Moje%20Portfolio/Portfolio_FitRate2/fitrate.com.pl/wp-json/oembed/1.0/embed492b.json	(from https://fitrate.com.pl/koktajle/)
18:54:04	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2019%20Jun%202025%2016:54:04%20GMT	https://fitrate.com.pl/?p=996	C:/Moje%20Portfolio/Portfolio_FitRate2/fitrate.com.pl/index3fd6.html	(from https://fitrate.com.pl/koktajle/)
18:54:05	2182/2182	---M-Z	200	added ('OK')	text/xml	date:Thu,%2019%20Jun%202025%2016:54:05%20GMT	https://fitrate.com.pl/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ffitrate.com.pl%2Fkoktajle%2F&format=xml	C:/Moje%20Portfolio/Portfolio_FitRate2/fitrate.com.pl/wp-json/oembed/1.0/embedbf30	(from https://fitrate.com.pl/koktajle/)
18:54:05	6428/6428	---M-Z	200	added ('OK')	text/css	date:Fri,%2007%20Jun%202024%2012:17:18%20GMT	https://fitrate.com.pl/wp-content/uploads/elementor/css/post-998.css?ver=1717762638	C:/Moje%20Portfolio/Portfolio_FitRate2/fitrate.com.pl/wp-content/uploads/elementor/css/post-998fbb7.css	(from https://fitrate.com.pl/desery/)
18:54:06	14009/14009	---MC-	200	added ('OK')	application/json	date:Thu,%2019%20Jun%202025%2016:54:06%20GMT	https://fitrate.com.pl/wp-json/wp/v2/pages/998	C:/Moje%20Portfolio/Portfolio_FitRate2/fitrate.com.pl/wp-json/wp/v2/pages/998.json	(from https://fitrate.com.pl/desery/)
18:54:07	2027/2027	---MC-	200	added ('OK')	application/json	date:Thu,%2019%20Jun%202025%2016:54:06%20GMT	https://fitrate.com.pl/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ffitrate.com.pl%2Fdesery%2F	C:/Moje%20Portfolio/Portfolio_FitRate2/fitrate.com.pl/wp-json/oembed/1.0/embed324c.json	(from https://fitrate.com.pl/desery/)
18:54:07	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2019%20Jun%202025%2016:54:07%20GMT	https://fitrate.com.pl/?p=998	C:/Moje%20Portfolio/Portfolio_FitRate2/fitrate.com.pl/indexefbf.html	(from https://fitrate.com.pl/desery/)
18:54:07	2172/2172	---M-Z	200	added ('OK')	text/xml	date:Thu,%2019%20Jun%202025%2016:54:07%20GMT	https://fitrate.com.pl/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ffitrate.com.pl%2Fdesery%2F&format=xml	C:/Moje%20Portfolio/Portfolio_FitRate2/fitrate.com.pl/wp-json/oembed/1.0/embed89e5	(from https://fitrate.com.pl/desery/)
18:54:07	3082/3082	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Aug%202023%2019:28:45%20GMT	https://fitrate.com.pl/wp-content/uploads/ultimatemember/2/profile_photo-190x190.jpg?1750349621	C:/Moje%20Portfolio/Portfolio_FitRate2/fitrate.com.pl/wp-content/uploads/ultimatemember/2/profile_photo-190x190dd37.jpg	(from https://fitrate.com.pl/desery/)
